Timestamp,Becketts Link,Becketts Back Image URL,Becketts Front Image URL,Sport,Manufacturer,Brand,Set,Player,Team,Card Number,Card Name,Features,Attributes,Additional Information
2025-07-26T22:34:17.697443,https://www.beckett.com/basketball/1990-91/fleer/188-karl-malone-3030935,https://img.beckett.com/images/items_stock/185226/3030739/3030935/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030935/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Karl Malone,Utah Jazz,188,1990-91 Fleer #188 Karl Malone,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:19.877097,https://www.beckett.com/basketball/1990-91/fleer/189-john-stockton-3030936,https://img.beckett.com/images/items_stock/185226/3030739/3030936/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030936/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,John Stockton,Utah Jazz,189,1990-91 Fleer #189 John Stockton,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:22.047597,https://www.beckett.com/basketball/1990-91/fleer/190-mark-alarie-3030937,https://img.beckett.com/images/items_stock/185226/3030739/3030937/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030937/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Mark Alarie,Washington Bullets,190,1990-91 Fleer #190 Mark Alarie,Base Set,,
2025-07-26T22:34:24.227402,https://www.beckett.com/basketball/1990-91/fleer/191-ledell-eackles-3030938,https://img.beckett.com/images/items_stock/185226/3030739/3030938/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030938/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Ledell Eackles,Washington Bullets,191,1990-91 Fleer #191 Ledell Eackles,Base Set,,
2025-07-26T22:34:26.498607,https://www.beckett.com/basketball/1990-91/fleer/192a-harvey-grantfirst-name-on-card-front-in-black-3030939,https://img.beckett.com/images/items_stock/185226/3030739/3030939/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030939/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Harvey Grant,Washington Bullets,192A,1990-91 Fleer #192A Harvey Grant,Base Set,,First name on card front in black
2025-07-26T22:34:28.680046,https://www.beckett.com/basketball/1990-91/fleer/192b-harvey-grantfirst-name-on-card-front-in-white-3030940,https://img.beckett.com/images/items_stock/185226/3030739/3030940/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030940/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Harvey Grant,Washington Bullets,192B,1990-91 Fleer #192B Harvey Grant,Base Set,,First name on card front in white
2025-07-26T22:34:30.874151,https://www.beckett.com/basketball/1990-91/fleer/193-tom-hammonds-rc-3030941,https://img.beckett.com/images/items_stock/185226/3030739/3030941/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030941/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Tom Hammonds,Washington Bullets,193,1990-91 Fleer #193 Tom Hammonds RC,"Base Set, Rookie Card (RC)",,
2025-07-26T22:34:33.090609,https://www.beckett.com/basketball/1990-91/fleer/194-bernard-king-3030942,https://img.beckett.com/images/items_stock/185226/3030739/3030942/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030942/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Bernard King,Washington Bullets,194,1990-91 Fleer #194 Bernard King,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:35.293591,https://www.beckett.com/basketball/1990-91/fleer/195-jeff-malone-3030943,https://img.beckett.com/images/items_stock/185226/3030739/3030943/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030943/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Jeff Malone,Washington Bullets,195,1990-91 Fleer #195 Jeff Malone,Base Set,,
2025-07-26T22:34:37.484186,https://www.beckett.com/basketball/1990-91/fleer/196-darrell-walker-3030944,https://img.beckett.com/images/items_stock/185226/3030739/3030944/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030944/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,Darrell Walker,Washington Bullets,196,1990-91 Fleer #196 Darrell Walker,Base Set,,
2025-07-26T22:34:39.677396,https://www.beckett.com/basketball/1990-91/fleer/197-checklist-1-99-3030945,https://img.beckett.com/images/items_stock/185226/3030739/3030945/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030945/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,,,197,1990-91 Fleer #197 Checklist 1-99,"Base Set, Checklist (CL)",,
2025-07-26T22:34:41.831079,https://www.beckett.com/basketball/1990-91/fleer/198-checklist-100-198-3030946,https://img.beckett.com/images/items_stock/185226/3030739/3030946/back.jpg,https://img.beckett.com/images/items_stock/185226/3030739/3030946/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer,,,198,1990-91 Fleer #198 Checklist 100-198,"Base Set, Checklist (CL)",,
2025-07-26T22:34:43.994266,https://www.beckett.com/basketball/1990-91/fleer-all-stars/1-charles-barkley-3030954,https://img.beckett.com/images/items_stock/185226/3030947/3030954/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030954/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Charles Barkley,Philadelphia 76ers,1,1990-91 Fleer All-Stars #1 Charles Barkley,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:46.196873,https://www.beckett.com/basketball/1990-91/fleer-all-stars/2-larry-bird-3030955,https://img.beckett.com/images/items_stock/185226/3030947/3030955/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030955/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Larry Bird,Boston Celtics,2,1990-91 Fleer All-Stars #2 Larry Bird,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:48.383888,https://www.beckett.com/basketball/1990-91/fleer-all-stars/3-hakeem-olajuwon-3030956,https://img.beckett.com/images/items_stock/185226/3030947/3030956/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030956/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Hakeem Olajuwon,Houston Rockets,3,1990-91 Fleer All-Stars #3 Hakeem Olajuwon,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:50.564598,https://www.beckett.com/basketball/1990-91/fleer-all-stars/4-magic-johnson-3030957,https://img.beckett.com/images/items_stock/185226/3030947/3030957/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030957/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Magic Johnson,Los Angeles Lakers,4,1990-91 Fleer All-Stars #4 Magic Johnson,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:52.739852,https://www.beckett.com/basketball/1990-91/fleer-all-stars/5-michael-jordan-3030958,https://img.beckett.com/images/items_stock/185226/3030947/3030958/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030958/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Michael Jordan,Chicago Bulls,5,1990-91 Fleer All-Stars #5 Michael Jordan,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:54.925733,https://www.beckett.com/basketball/1990-91/fleer-all-stars/6-isiah-thomas-3030959,https://img.beckett.com/images/items_stock/185226/3030947/3030959/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030959/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Isiah Thomas,Detroit Pistons,6,1990-91 Fleer All-Stars #6 Isiah Thomas,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:57.135496,https://www.beckett.com/basketball/1990-91/fleer-all-stars/7-karl-malone-3030960,https://img.beckett.com/images/items_stock/185226/3030947/3030960/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030960/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Karl Malone,Utah Jazz,7,1990-91 Fleer All-Stars #7 Karl Malone,Base Set,Hall Of Fame (HOF),
2025-07-26T22:34:59.313509,https://www.beckett.com/basketball/1990-91/fleer-all-stars/8-tom-chambers-3030961,https://img.beckett.com/images/items_stock/185226/3030947/3030961/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030961/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Tom Chambers,Phoenix Suns,8,1990-91 Fleer All-Stars #8 Tom Chambers,Base Set,,
2025-07-26T22:35:01.533017,https://www.beckett.com/basketball/1990-91/fleer-all-stars/9-john-stockton-3030962,https://img.beckett.com/images/items_stock/185226/3030947/3030962/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030962/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,John Stockton,Utah Jazz,9,1990-91 Fleer All-Stars #9 John Stockton,Base Set,Hall Of Fame (HOF),
2025-07-26T22:35:03.706693,https://www.beckett.com/basketball/1990-91/fleer-all-stars/10-david-robinson-3030963,https://img.beckett.com/images/items_stock/185226/3030947/3030963/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030963/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,David Robinson,San Antonio Spurs,10,1990-91 Fleer All-Stars #10 David Robinson,Base Set,Hall Of Fame (HOF),
2025-07-26T22:35:05.889324,https://www.beckett.com/basketball/1990-91/fleer-all-stars/11-clyde-drexler-3030964,https://img.beckett.com/images/items_stock/185226/3030947/3030964/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030964/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Clyde Drexler,Portland Trail Blazers,11,1990-91 Fleer All-Stars #11 Clyde Drexler,Base Set,Hall Of Fame (HOF),
2025-07-26T22:35:08.072598,https://www.beckett.com/basketball/1990-91/fleer-all-stars/12-patrick-ewing-3030965,https://img.beckett.com/images/items_stock/185226/3030947/3030965/back.jpg,https://img.beckett.com/images/items_stock/185226/3030947/3030965/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer All-Stars,Patrick Ewing,New York Knicks,12,1990-91 Fleer All-Stars #12 Patrick Ewing,Base Set,Hall Of Fame (HOF),
2025-07-26T22:35:10.277344,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/1-david-robinson-uertext-has-1988-90-seasonshould-be-1989-90-3030973,,,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,David Robinson,San Antonio Spurs,1,1990-91 Fleer Rookie Sensations #1 David Robinson UER,"Base Set, Update Card (U), Uncorrected Error (UER)",Hall Of Fame (HOF),"Text has 1988-90 season,/should be 1989-90"
2025-07-26T22:35:12.456439,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/2-sean-elliott-uermisspelled-elliot-on-card-front-3030974,https://img.beckett.com/images/items_stock/185226/3030966/3030974/back.jpg,https://img.beckett.com/images/items_stock/185226/3030966/3030974/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Sean Elliott,San Antonio Spurs,2,1990-91 Fleer Rookie Sensations #2 Sean Elliott UER,"Base Set, Update Card (U), Uncorrected Error (UER)",,Misspelled Elliot on card front
2025-07-26T22:35:14.649617,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/3-glen-rice-3030975,https://img.beckett.com/images/items_stock/185226/3030966/3030975/back.jpg,https://img.beckett.com/images/items_stock/185226/3030966/3030975/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Glen Rice,Miami Heat,3,1990-91 Fleer Rookie Sensations #3 Glen Rice,Base Set,,
2025-07-26T22:35:16.827058,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/4-jr-reid-3030976,,,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,J.R. Reid,Charlotte Hornets,4,1990-91 Fleer Rookie Sensations #4 J.R. Reid,Base Set,,
2025-07-26T22:35:19.028838,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/5-stacey-king-3030977,https://img.beckett.com/images/items_stock/185226/3030966/3030977/back.jpg,https://img.beckett.com/images/items_stock/185226/3030966/3030977/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Stacey King,Chicago Bulls,5,1990-91 Fleer Rookie Sensations #5 Stacey King,Base Set,,
2025-07-26T22:35:21.209325,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/6-pooh-richardson-3030978,,,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Pooh Richardson,Minnesota Timberwolves,6,1990-91 Fleer Rookie Sensations #6 Pooh Richardson,Base Set,,
2025-07-26T22:35:23.390328,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/7-nick-anderson-3030979,https://img.beckett.com/images/items_stock/185226/3030966/3030979/back.jpg,https://img.beckett.com/images/items_stock/185226/3030966/3030979/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Nick Anderson,Orlando Magic,7,1990-91 Fleer Rookie Sensations #7 Nick Anderson,Base Set,,
2025-07-26T22:35:25.562734,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/8-tim-hardaway-3030980,,,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Tim Hardaway,Golden State Warriors,8,1990-91 Fleer Rookie Sensations #8 Tim Hardaway,Base Set,Hall Of Fame (HOF),
2025-07-26T22:35:27.748769,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/9-vlade-divac-3030981,,,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Vlade Divac,Los Angeles Lakers,9,1990-91 Fleer Rookie Sensations #9 Vlade Divac,Base Set,Hall Of Fame (HOF),
2025-07-26T22:35:29.927789,https://www.beckett.com/basketball/1990-91/fleer-rookie-sensations/10-sherman-douglas-3030982,https://img.beckett.com/images/items_stock/185226/3030966/3030982/back.jpg,https://img.beckett.com/images/items_stock/185226/3030966/3030982/front.jpg,Basketball,Fleer Inc.,Fleer,1990-91 Fleer Rookie Sensations,Sherman Douglas,Miami Heat,10,1990-91 Fleer Rookie Sensations #10 Sherman Douglas,Base Set,,
2025-07-26T22:35:32.103796,https://www.beckett.com/basketball/1990-91/fleer-update/u1-jon-koncak-3030989,https://img.beckett.com/images/items_stock/185226/3030983/3030989/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030989/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Jon Koncak,Atlanta Hawks,U1,1990-91 Fleer Update #U1 Jon Koncak,"Base Set, Update Card (U)",,
2025-07-26T22:35:34.284124,https://www.beckett.com/basketball/1990-91/fleer-update/u2-tim-mccormick-3030990,https://img.beckett.com/images/items_stock/185226/3030983/3030990/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030990/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Tim McCormick,Atlanta Hawks,U2,1990-91 Fleer Update #U2 Tim McCormick,"Base Set, Update Card (U)",,
2025-07-26T22:35:36.466288,https://www.beckett.com/basketball/1990-91/fleer-update/u3-doc-rivers-3030991,https://img.beckett.com/images/items_stock/185226/3030983/3030991/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030991/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Doc Rivers,Atlanta Hawks,U3,1990-91 Fleer Update #U3 Doc Rivers,"Base Set, Update Card (U)",,
2025-07-26T22:35:38.637621,https://www.beckett.com/basketball/1990-91/fleer-update/u4-rumeal-robinson-rc-3030992,https://img.beckett.com/images/items_stock/185226/3030983/3030992/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030992/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Rumeal Robinson,Atlanta Hawks,U4,1990-91 Fleer Update #U4 Rumeal Robinson RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:35:40.828806,https://www.beckett.com/basketball/1990-91/fleer-update/u5-trevor-wilson-3030993,https://img.beckett.com/images/items_stock/185226/3030983/3030993/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030993/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Trevor Wilson,Atlanta Hawks,U5,1990-91 Fleer Update #U5 Trevor Wilson,"Base Set, Update Card (U)",,
2025-07-26T22:35:43.010256,https://www.beckett.com/basketball/1990-91/fleer-update/u6-dee-brown-rc-3030994,https://img.beckett.com/images/items_stock/185226/3030983/3030994/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030994/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Dee Brown,Boston Celtics,U6,1990-91 Fleer Update #U6 Dee Brown RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:35:45.204534,https://www.beckett.com/basketball/1990-91/fleer-update/u7-dave-popson-3030995,https://img.beckett.com/images/items_stock/185226/3030983/3030995/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030995/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Dave Popson,Boston Celtics,U7,1990-91 Fleer Update #U7 Dave Popson,"Base Set, Update Card (U)",,
2025-07-26T22:35:47.387458,https://www.beckett.com/basketball/1990-91/fleer-update/u8-kevin-gamble-3030996,https://img.beckett.com/images/items_stock/185226/3030983/3030996/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030996/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Kevin Gamble,Boston Celtics,U8,1990-91 Fleer Update #U8 Kevin Gamble,"Base Set, Update Card (U)",,
2025-07-26T22:35:49.589050,https://www.beckett.com/basketball/1990-91/fleer-update/u9-brian-shaw-3030997,https://img.beckett.com/images/items_stock/185226/3030983/3030997/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030997/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Brian Cal-SB Shaw,Boston Celtics,U9,1990-91 Fleer Update #U9 Brian Shaw,"Base Set, Update Card (U)",,
2025-07-26T22:35:51.764978,https://www.beckett.com/basketball/1990-91/fleer-update/u10-michael-smith-3030998,https://img.beckett.com/images/items_stock/185226/3030983/3030998/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030998/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Michael J. BYU Smith,Boston Celtics,U10,1990-91 Fleer Update #U10 Michael Smith,"Base Set, Update Card (U)",,
2025-07-26T22:35:53.936559,https://www.beckett.com/basketball/1990-91/fleer-update/u11-kendall-gill-rc-3030999,https://img.beckett.com/images/items_stock/185226/3030983/3030999/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3030999/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Kendall Gill,Charlotte Hornets,U11,1990-91 Fleer Update #U11 Kendall Gill RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:35:56.123299,https://www.beckett.com/basketball/1990-91/fleer-update/u12-johnny-newman-3031000,https://img.beckett.com/images/items_stock/185226/3030983/3031000/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031000/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Johnny Newman,Charlotte Hornets,U12,1990-91 Fleer Update #U12 Johnny Newman,"Base Set, Update Card (U)",,
2025-07-26T22:35:58.315558,https://www.beckett.com/basketball/1990-91/fleer-update/u13-steve-scheffler-rc-3031001,https://img.beckett.com/images/items_stock/185226/3030983/3031001/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031001/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Steve Scheffler,Charlotte Hornets,U13,1990-91 Fleer Update #U13 Steve Scheffler RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:00.504086,https://www.beckett.com/basketball/1990-91/fleer-update/u14-dennis-hopson-3031002,https://img.beckett.com/images/items_stock/185226/3030983/3031002/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031002/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Dennis Hopson,Cleveland Cavaliers,U14,1990-91 Fleer Update #U14 Dennis Hopson,"Base Set, Update Card (U)",,
2025-07-26T22:36:02.689594,https://www.beckett.com/basketball/1990-91/fleer-update/u15-cliff-levingston-3031003,https://img.beckett.com/images/items_stock/185226/3030983/3031003/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031003/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Cliff Levingston,Chicago Bulls,U15,1990-91 Fleer Update #U15 Cliff Levingston,"Base Set, Update Card (U)",,
2025-07-26T22:36:04.890553,https://www.beckett.com/basketball/1990-91/fleer-update/u16-chucky-brown-rc-3031004,https://img.beckett.com/images/items_stock/185226/3030983/3031004/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031004/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Chucky Brown,Cleveland Cavaliers,U16,1990-91 Fleer Update #U16 Chucky Brown RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:07.124190,https://www.beckett.com/basketball/1990-91/fleer-update/u17-john-morton-rc-3031005,https://img.beckett.com/images/items_stock/185226/3030983/3031005/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031005/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,John Morton,Cleveland Cavaliers,U17,1990-91 Fleer Update #U17 John Morton RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:09.354591,https://www.beckett.com/basketball/1990-91/fleer-update/u18-gerald-paddio-rc-3031006,https://img.beckett.com/images/items_stock/185226/3030983/3031006/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031006/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Gerald Paddio,Cleveland Cavaliers,U18,1990-91 Fleer Update #U18 Gerald Paddio RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:11.575525,https://www.beckett.com/basketball/1990-91/fleer-update/u19-alex-english-3031007,https://img.beckett.com/images/items_stock/185226/3030983/3031007/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031007/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Alex English,Dallas Mavericks,U19,1990-91 Fleer Update #U19 Alex English,"Base Set, Update Card (U)",Hall Of Fame (HOF),
2025-07-26T22:36:13.788566,https://www.beckett.com/basketball/1990-91/fleer-update/u20-fat-lever-3031008,https://img.beckett.com/images/items_stock/185226/3030983/3031008/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031008/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Lafayette (Fat) Lever,Dallas Mavericks,U20,1990-91 Fleer Update #U20 Fat Lever,"Base Set, Update Card (U)",,
2025-07-26T22:36:16.005300,https://www.beckett.com/basketball/1990-91/fleer-update/u21-rodney-mccray-3031009,https://img.beckett.com/images/items_stock/185226/3030983/3031009/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031009/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Rodney McCray,Dallas Mavericks,U21,1990-91 Fleer Update #U21 Rodney McCray,"Base Set, Update Card (U)",,
2025-07-26T22:36:18.241190,https://www.beckett.com/basketball/1990-91/fleer-update/u22-roy-tarpley-3031010,https://img.beckett.com/images/items_stock/185226/3030983/3031010/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031010/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Roy Tarpley,Dallas Mavericks,U22,1990-91 Fleer Update #U22 Roy Tarpley,"Base Set, Update Card (U)",,
2025-07-26T22:36:20.475983,https://www.beckett.com/basketball/1990-91/fleer-update/u23-randy-white-rc-3031011,https://img.beckett.com/images/items_stock/185226/3030983/3031011/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031011/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Randy LATech White,Dallas Mavericks,U23,1990-91 Fleer Update #U23 Randy White RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:22.757639,https://www.beckett.com/basketball/1990-91/fleer-update/u24-anthony-cook-rc-3031012,https://img.beckett.com/images/items_stock/185226/3030983/3031012/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031012/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Anthony Cook,Cleveland Cavaliers,U24,1990-91 Fleer Update #U24 Anthony Cook RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:24.993819,https://www.beckett.com/basketball/1990-91/fleer-update/u25-chris-jackson-rc-3031013,https://img.beckett.com/images/items_stock/185226/3030983/3031013/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031013/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Mahmoud Abdul-Rauf,Denver Nuggets,U25,1990-91 Fleer Update #U25 Chris Jackson RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:27.218736,https://www.beckett.com/basketball/1990-91/fleer-update/u26-marcus-liberty-rc-3031014,https://img.beckett.com/images/items_stock/185226/3030983/3031014/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031014/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Marcus Liberty,Cleveland Cavaliers,U26,1990-91 Fleer Update #U26 Marcus Liberty RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:29.480604,https://www.beckett.com/basketball/1990-91/fleer-update/u27-orlando-woolridge-3031015,https://img.beckett.com/images/items_stock/185226/3030983/3031015/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031015/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Orlando Woolridge,Denver Nuggets,U27,1990-91 Fleer Update #U27 Orlando Woolridge,"Base Set, Update Card (U)",,
2025-07-26T22:36:31.727410,https://www.beckett.com/basketball/1990-91/fleer-update/u28-william-bedford-rc-3031016,https://img.beckett.com/images/items_stock/185226/3030983/3031016/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031016/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,William Bedford,Detroit Pistons,U28,1990-91 Fleer Update #U28 William Bedford RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:33.953405,https://www.beckett.com/basketball/1990-91/fleer-update/u29-lance-blanks-rc-3031017,https://img.beckett.com/images/items_stock/185226/3030983/3031017/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031017/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Lance Blanks,Detroit Pistons,U29,1990-91 Fleer Update #U29 Lance Blanks RC,"Base Set, Rookie Card (RC), Update Card (U)",,
2025-07-26T22:36:36.219616,https://www.beckett.com/basketball/1990-91/fleer-update/u30-scott-hastings-3031018,https://img.beckett.com/images/items_stock/185226/3030983/3031018/back.jpg,https://img.beckett.com/images/items_stock/185226/3030983/3031018/front.jpg,Basketball,Fleer Inc.,Fleer Update,1990-91 Fleer Update,Scott Hastings,Detroit Pistons,U30,1990-91 Fleer Update #U30 Scott Hastings,"Base Set, Update Card (U)",,
