End Date Ebay,Start Date,ebay Image URL 1,Set Name,Quantity Available,Shipping Cost,Format,Current Price,Bid Count,Card Number,ebay Image URL 2,Category,CategoryID,Team,Attributes,ebay listing URL,Card Name,Player/Athlete,Title,End Date,Sport,ItemID,Features,Variation
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/UE8AAeSwh9JogTRF/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,170,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-170-Terry-Cummings-Spurs-/236223315871,1990-91 Fleer #170 Terry Cummings,Terry Cummings,1990-91 Fleer NBA Basketball Card #170 Terry Cummings Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315871,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mEAAAeSwuHlogTTx/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,168,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-168-Willie-Anderson-Spurs-/236223315872,1990-91 Fleer #168 Willie Anderson,Willie Anderson,1990-91 Fleer NBA Basketball Card #168 Willie Anderson Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315872,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mREAAeSwhDVogTT8/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,100,,None,,Miami Heat,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-100-Grant-Long-Heat-/236223315873,1990-91 Fleer #100 Grant Long,Grant Long,1990-91 Fleer NBA Basketball Card #100 Grant Long Heat,2025-08-18T03:45:00.000Z,Basketball,236223315873,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/Ze0AAeSwfmNogTQK/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,120,,None,,Chicago Bulls,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-120-Dennis-Hopson-Bulls-/236223315874,1990-91 Fleer #120 Dennis Hopson,Dennis Hopson,1990-91 Fleer NBA Basketball Traded Card #120 Dennis Hopson Bulls,2025-08-18T03:45:00.000Z,Basketball,236223315874,"Base Set, Traded Card (TR)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/jQMAAeSwD8xogTXN/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,133,,None,,Orlando Magic,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-133-Terry-Catledge-Magic-/236223315875,1990-91 Fleer #133 Terry Catledge,Terry Catledge,1990-91 Fleer NBA Basketball Card #133 Terry Catledge Magic,2025-08-18T03:45:00.000Z,Basketball,236223315875,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/hAQAAeSwQ1ZogTUT/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,149,,None,,Phoenix Suns,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-149-Kevin-Johnson-Suns-/236223315876,1990-91 Fleer #149 Kevin Johnson,Kevin Johnson,1990-91 Fleer NBA Basketball Card #149 Kevin Johnson Suns,2025-08-18T03:45:00.000Z,Basketball,236223315876,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/lH4AAeSwzGpogTWM/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,104,,None,,Milwaukee Bucks,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-104-Jeff-Grayer-RC-Bucks-/236223315877,1990-91 Fleer #104 Jeff Grayer RC,Jeff Grayer,1990-91 Fleer NBA Basketball Rookie Card #104 Jeff Grayer RC Bucks,2025-08-18T03:45:00.000Z,Basketball,236223315877,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/VQ4AAeSwIQ9ogTRE/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,158,,None,,Portland Trail Blazers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-158-Terry-Porter-Blazers-/236223315878,1990-91 Fleer #158 Terry Porter,Terry Porter,1990-91 Fleer NBA Basketball Card #158 Terry Porter Blazers,2025-08-18T03:45:00.000Z,Basketball,236223315878,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/hDYAAeSwTydogTVP/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,143,,None,,Philadelphia 76ers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-143-Hersey-Hawkins-76ers-/236223315879,1990-91 Fleer #143 Hersey Hawkins,Hersey Hawkins,1990-91 Fleer NBA Basketball Card #143 Hersey Hawkins 76ers,2025-08-18T03:45:00.000Z,Basketball,236223315879,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/6JMAAeSwgytogTYA/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,150,,None,,Phoenix Suns,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Error-Card-150-Dan-Majerle-UER-Suns-/236223315880,1990-91 Fleer #150 Dan Majerle UER,Dan Majerle,1990-91 Fleer NBA Basketball Error Card #150 Dan Majerle UER Suns,2025-08-18T03:45:00.000Z,Basketball,236223315880,"Base Set, Uncorrected Error (UER)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/kuQAAeSw13FogTT6/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,129,,None,,New York Knicks,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-129-Trent-Tucker-Knicks-/236223315881,1990-91 Fleer #129 Trent Tucker,Trent Tucker,1990-91 Fleer NBA Basketball Traded Card #129 Trent Tucker Knicks,2025-08-18T03:45:00.000Z,Basketball,236223315881,"Base Set, Traded Card (TR)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/CfkAAeSwiClogTT6/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,106,,None,,Milwaukee Bucks,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-106-Ricky-Pierce-RC-Bucks-/236223315882,1990-91 Fleer #106 Ricky Pierce RC,Ricky Pierce,1990-91 Fleer NBA Basketball Rookie Card #106 Ricky Pierce RC Bucks,2025-08-18T03:45:00.000Z,Basketball,236223315882,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/T~gAAeSw9nlogTRG/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,121,,None,,New Jersey Nets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-121-Chris-Morris-Nets-/236223315883,1990-91 Fleer #121 Chris Morris,Chris Morris,1990-91 Fleer NBA Basketball Card #121 Chris Morris Nets,2025-08-18T03:45:00.000Z,Basketball,236223315883,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/XZcAAeSwNVtogTVS/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,171,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-171-Sean-Elliott-RC-Spurs-/236223315884,1990-91 Fleer #171 Sean Elliott RC,Sean Elliott,1990-91 Fleer NBA Basketball Rookie Card #171 Sean Elliott RC Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315884,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/b1IAAeSwNo1ogTVR/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,156,,None,,Portland Trail Blazers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-156-Byron-Irvin-RC-Blazers-/236223315885,1990-91 Fleer #156 Byron Irvin RC,Byron Irvin,1990-91 Fleer NBA Basketball Rookie Card #156 Byron Irvin RC Blazers,2025-08-18T03:45:00.000Z,Basketball,236223315885,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/ToQAAeSw68NogTQL/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,169,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-169-Frank-Brickowski-Spurs-/236223315886,1990-91 Fleer #169 Frank Brickowski,Frank Brickowski,1990-91 Fleer NBA Basketball Card #169 Frank Brickowski Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315886,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/XakAAeSw0ntogTXN/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,165,,None,,Sacramento Kings,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-League-Leader-Card-165-Rodney-McCray-Kings-/236223315887,1990-91 Fleer #165 Rodney McCray,Rodney McCray,1990-91 Fleer NBA Basketball League Leader Card #165 Rodney McCray Kings,2025-08-18T03:45:00.000Z,Basketball,236223315887,"Base Set, League Leaders (LL)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/XUkAAeSwxDRogTQO/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,122,,None,,New Jersey Nets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-122-Charles-Shackleford-Nets-/236223315888,1990-91 Fleer #122 Charles Shackleford,Charles Shackleford,1990-91 Fleer NBA Basketball Card #122 Charles Shackleford Nets,2025-08-18T03:45:00.000Z,Basketball,236223315888,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/VkkAAeSwplVogTYA/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,123,,None,,New Jersey Nets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-123-Purvis-Short-Nets-/236223315889,1990-91 Fleer #123 Purvis Short,Purvis Short,1990-91 Fleer NBA Basketball Card #123 Purvis Short Nets,2025-08-18T03:45:00.000Z,Basketball,236223315889,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/fpcAAeSw~f5ogTRJ/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,128,,None,,New York Knicks,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-128-Charles-Oakley-Knicks-/236223315890,1990-91 Fleer #128 Charles Oakley,Charles Oakley,1990-91 Fleer NBA Basketball Card #128 Charles Oakley Knicks,2025-08-18T03:45:00.000Z,Basketball,236223315890,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/gVAAAeSwXW9ogTT8/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,173,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-173-Rod-Strickland-Spurs-/236223315891,1990-91 Fleer #173 Rod Strickland,Rod Strickland,1990-91 Fleer NBA Basketball Traded Card #173 Rod Strickland Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315891,"Base Set, Traded Card (TR)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/Vy0AAeSw9nlogTWI/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,132,,None,,Orlando Magic,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-132-Nick-Anderson-RC-Magic-/236223315892,1990-91 Fleer #132 Nick Anderson RC,Nick Anderson,1990-91 Fleer NBA Basketball Rookie Card #132 Nick Anderson RC Magic,2025-08-18T03:45:00.000Z,Basketball,236223315892,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/fQEAAeSwWOJogTWH/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,174,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-174-David-Wingate-Spurs-/236223315893,1990-91 Fleer #174 David Wingate,David Wingate,1990-91 Fleer NBA Basketball Card #174 David Wingate Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315893,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/doUAAeSwIN5ogTRH/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,159,,None,,Portland Trail Blazers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-159-Cliff-Robinson-RC-Blazers-/236223315894,1990-91 Fleer #159 Cliff Robinson RC,Cliff Robinson,1990-91 Fleer NBA Basketball Rookie Card #159 Cliff Robinson RC Blazers,2025-08-18T03:45:00.000Z,Basketball,236223315894,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/gUEAAeSwXW9ogTT5/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,144,,None,,Philadelphia 76ers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-144-Rick-Mahorn-76ers-/236223315895,1990-91 Fleer #144 Rick Mahorn,Rick Mahorn,1990-91 Fleer NBA Basketball Card #144 Rick Mahorn 76ers,2025-08-18T03:45:00.000Z,Basketball,236223315895,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/ha0AAeSwhFRogTW8/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,119,,None,,New Jersey Nets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-119-Lester-Conner-Nets-/236223315896,1990-91 Fleer #119 Lester Conner,Lester Conner,1990-91 Fleer NBA Basketball Card #119 Lester Conner Nets,2025-08-18T03:45:00.000Z,Basketball,236223315896,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mNIAAeSwx~dogTWI/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,157,,None,,Portland Trail Blazers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-157-Jerome-Kersey-Blazers-/236223315898,1990-91 Fleer #157 Jerome Kersey,Jerome Kersey,1990-91 Fleer NBA Basketball Card #157 Jerome Kersey Blazers,2025-08-18T03:45:00.000Z,Basketball,236223315898,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/aqYAAeSwlnhogTT1/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,152,,None,,Phoenix Suns,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-152-Kurt-Rambis-Suns-/236223315899,1990-91 Fleer #152 Kurt Rambis,Kurt Rambis,1990-91 Fleer NBA Basketball Card #152 Kurt Rambis Suns,2025-08-18T03:45:00.000Z,Basketball,236223315899,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/oJgAAeSwByNogTXJ/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,131,,None,,New York Knicks,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-131-Gerald-Wilkins-Knicks-/236223315900,1990-91 Fleer #131 Gerald Wilkins,Gerald Wilkins,1990-91 Fleer NBA Basketball Card #131 Gerald Wilkins Knicks,2025-08-18T03:45:00.000Z,Basketball,236223315900,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/c5EAAeSwJ65ogTRH/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,130,,None,,New York Knicks,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-130-Kenny-Walker-Knicks-/236223315901,1990-91 Fleer #130 Kenny Walker,Kenny Walker,1990-91 Fleer NBA Basketball Card #130 Kenny Walker Knicks,2025-08-18T03:45:00.000Z,Basketball,236223315901,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/U~cAAeSwplVogTWI/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,97,,None,,Los Angeles Lakers,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-97-James-Worthy-HOF-Lakers-/236223315902,1990-91 Fleer #97 James Worthy,James Worthy,1990-91 Fleer NBA Basketball Hall Of Fame Card #97 James Worthy HOF Lakers,2025-08-18T03:45:00.000Z,Basketball,236223315902,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/7n4AAeSwyGVogTQK/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,162,,None,,Sacramento Kings,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-162-Danny-Ainge-Kings-/236223315903,1990-91 Fleer #162 Danny Ainge,Danny Ainge,1990-91 Fleer NBA Basketball Card #162 Danny Ainge Kings,2025-08-18T03:45:00.000Z,Basketball,236223315903,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/gBcAAeSwLOZogTQL/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,175,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-175-Dana-Barros-RC-SuperSonics-/236223315904,1990-91 Fleer #175 Dana Barros RC,Dana Barros,1990-91 Fleer NBA Basketball Rookie Card #175 Dana Barros RC SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315904,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/jsIAAeSw9zlogTRF/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,179,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-179-Xavier-McDaniel-SuperSonics-/236223315905,1990-91 Fleer #179 Xavier McDaniel,Xavier McDaniel,1990-91 Fleer NBA Basketball Card #179 Xavier McDaniel SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315905,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/WAoAAeSwh9JogTWJ/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,178,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-178-Shawn-Kemp-RC-SuperSonics-/236223315906,1990-91 Fleer #178 Shawn Kemp RC,Shawn Kemp,1990-91 Fleer NBA Basketball Rookie Card #178 Shawn Kemp RC SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315906,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/uJsAAeSwW45ogTWO/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,164,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Rookie-Card-164-Pervis-Ellison-RC-Bullets-/236223315907,1990-91 Fleer #164 Pervis Ellison RC,Pervis Ellison,1990-91 Fleer NBA Basketball Traded Rookie Card #164 Pervis Ellison RC Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315907,"Base Set, Rookie Card (RC), Traded Card (TR)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/WDkAAeSwnyBogTVO/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,177,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-177-Dale-Ellis-SuperSonics-/236223315908,1990-91 Fleer #177 Dale Ellis,Dale Ellis,1990-91 Fleer NBA Basketball Card #177 Dale Ellis SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315908,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/nmcAAeSw6Q1ogTUU/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,167,,None,,Sacramento Kings,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-167-Wayman-Tisdale-Kings-/236223315909,1990-91 Fleer #167 Wayman Tisdale,Wayman Tisdale,1990-91 Fleer NBA Basketball Card #167 Wayman Tisdale Kings,2025-08-18T03:45:00.000Z,Basketball,236223315909,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/l~AAAeSw31hogTVO/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,166,,None,,Sacramento Kings,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-166-Harold-Pressley-Kings-/236223315910,1990-91 Fleer #166 Harold Pressley,Harold Pressley,1990-91 Fleer NBA Basketball Card #166 Harold Pressley Kings,2025-08-18T03:45:00.000Z,Basketball,236223315910,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/lbsAAeSwysZogTT5/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,172,,None,,San Antonio Spurs,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-172-David-Robinson-HOF-Spurs-/236223315911,1990-91 Fleer #172 David Robinson,David Robinson,1990-91 Fleer NBA Basketball Hall Of Fame Card #172 David Robinson HOF Spurs,2025-08-18T03:45:00.000Z,Basketball,236223315911,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/gikAAeSwedZogTVQ/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,185,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-185-Theodore-Edwards-RC-Jazz-/236223315912,1990-91 Fleer #185 Theodore Edwards RC,Theodore Edwards,1990-91 Fleer NBA Basketball Rookie Card #185 Theodore Edwards RC Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315912,"Base Set, Rookie Card (RC)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/3W8AAeSwgytogTQJ/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,176,,None,,Seattle SuperSonics,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Error-Card-176-Michael-Cage-UER-SuperSonics-/236223315913,1990-91 Fleer #176 Michael Cage UER,Michael Cage,1990-91 Fleer NBA Basketball Error Card #176 Michael Cage UER SuperSonics,2025-08-18T03:45:00.000Z,Basketball,236223315913,"Base Set, Uncorrected Error (UER)",0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/ZZ8AAeSwKUNogTQK/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,189,,None,,Utah Jazz,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-189-John-Stockton-HOF-Jazz-/236223315914,1990-91 Fleer #189 John Stockton,John Stockton,1990-91 Fleer NBA Basketball Hall Of Fame Card #189 John Stockton HOF Jazz,2025-08-18T03:45:00.000Z,Basketball,236223315914,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/hEoAAeSwtpBogTT2/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,191,,None,,Washington Bullets,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-191-Ledell-Eackles-Bullets-/236223315915,1990-91 Fleer #191 Ledell Eackles,Ledell Eackles,1990-91 Fleer NBA Basketball Card #191 Ledell Eackles Bullets,2025-08-18T03:45:00.000Z,Basketball,236223315915,Base Set,0
2025-08-17 20:45:00 PDT,2025-08-08T03:45:00.000Z,https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/ZfkAAeSwlnhogTRH/$_1.PNG?set_id=8800005007,1990-91 Fleer,1,1.50,Auction,1.25,0,186,,None,,Sacramento Kings,,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-186-Robert-Hansen-Kings-/236223315916,1990-91 Fleer #186 Robert Hansen,Robert Hansen,1990-91 Fleer NBA Basketball Traded Card #186 Robert Hansen Kings,2025-08-18T03:45:00.000Z,Basketball,236223315916,"Base Set, Traded Card (TR)",0
